# BLASTN 2.8.1+
# Query: NR_114042.1 E. coli
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 22 hits found
NR_126253.1	926r7	100.000	20	0	0	754	773	20	1	1.05e-06	38.1
NR_126253.1	515f1	100.000	19	0	0	482	500	1	19	3.78e-06	36.2
NR_126253.1	515f1	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126253.1	515f1	100.000	8	0	0	1094	1101	2	9	4.9	15.9
NR_126253.1	515fmodified1	100.000	19	0	0	482	500	1	19	3.78e-06	36.2
NR_126253.1	515fmodified1	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126253.1	515fmodified1	100.000	8	0	0	1094	1101	2	9	4.9	15.9
NR_126253.1	926r13	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126253.1	926r11	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126253.1	926r9	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126253.1	926r8	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126253.1	926r1	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126253.1	926r1	100.000	9	0	0	422	430	6	14	1.4	17.7
NR_126253.1	515f2	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126253.1	515f2	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126253.1	515fmodified3	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126253.1	515fmodified3	93.333	15	0	1	1325	1339	4	17	0.11	21.4
NR_126253.1	515fmodified2	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126253.1	515fmodified2	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126253.1	926r17	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126253.1	926r15	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126253.1	926r12	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126253.1	926r10	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126253.1	926r5	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126253.1	926r3	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126253.1	515fmodified4	89.474	19	2	0	482	500	1	19	0.008	25.1
NR_126253.1	515fmodified4	93.333	15	0	1	1325	1339	4	17	0.11	21.4
NR_126253.1	515fmodified4	100.000	8	0	0	1426	1433	3	10	4.9	15.9
NR_126253.1	926r2	100.000	8	0	0	422	429	6	13	4.9	15.9
# BLASTN 2.8.1+
# Query: NR_126252.1 L. melliventris
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
NR_126252.1	926r7	100.000	20	0	0	754	773	20	1	1.05e-06	38.1
NR_126252.1	515f1	100.000	19	0	0	482	500	1	19	3.78e-06	36.2
NR_126252.1	515f1	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126252.1	515f1	100.000	8	0	0	1094	1101	2	9	4.9	15.9
NR_126252.1	515fmodified1	100.000	19	0	0	482	500	1	19	3.78e-06	36.2
NR_126252.1	515fmodified1	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126252.1	515fmodified1	100.000	8	0	0	1094	1101	2	9	4.9	15.9
NR_126252.1	926r13	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126252.1	926r11	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126252.1	926r9	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126252.1	926r8	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126252.1	926r1	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126252.1	515f2	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126252.1	515f2	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126252.1	515fmodified3	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126252.1	515fmodified3	93.333	15	0	1	1325	1339	4	17	0.11	21.4
NR_126252.1	515fmodified2	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126252.1	515fmodified2	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126252.1	926r17	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126252.1	926r15	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126252.1	926r12	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126252.1	926r10	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126252.1	926r5	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126252.1	926r3	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126252.1	515fmodified4	89.474	19	2	0	482	500	1	19	0.008	25.1
NR_126252.1	515fmodified4	93.333	15	0	1	1325	1339	4	17	0.11	21.4
NR_126252.1	515fmodified4	100.000	8	0	0	1426	1433	3	10	4.9	15.9
# BLASTN 2.8.1+
# Query: NR_126251.1 L. kullabergensis
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 29 hits found
NR_126251.1	926r7	100.000	20	0	0	754	773	20	1	1.05e-06	38.1
NR_126251.1	515f1	100.000	19	0	0	482	500	1	19	3.78e-06	36.2
NR_126251.1	515f1	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126251.1	515f1	100.000	8	0	0	1094	1101	2	9	4.9	15.9
NR_126251.1	515fmodified1	100.000	19	0	0	482	500	1	19	3.78e-06	36.2
NR_126251.1	515fmodified1	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126251.1	515fmodified1	100.000	8	0	0	1094	1101	2	9	4.9	15.9
NR_126251.1	926r13	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126251.1	926r11	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126251.1	926r9	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126251.1	926r8	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126251.1	926r1	95.000	20	1	0	754	773	20	1	4.89e-05	32.5
NR_126251.1	515f2	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126251.1	515f2	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126251.1	515fmodified3	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126251.1	515fmodified3	93.333	15	0	1	1325	1339	4	17	0.11	21.4
NR_126251.1	515fmodified2	94.737	19	1	0	482	500	1	19	1.76e-04	30.7
NR_126251.1	515fmodified2	92.857	14	0	1	1326	1339	5	17	0.38	19.6
NR_126251.1	926r17	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126251.1	926r15	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126251.1	926r12	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126251.1	926r10	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126251.1	926r5	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126251.1	926r5	100.000	8	0	0	187	194	3	10	4.9	15.9
NR_126251.1	926r3	90.000	20	2	0	754	773	20	1	0.002	27.0
NR_126251.1	515fmodified4	89.474	19	2	0	482	500	1	19	0.008	25.1
NR_126251.1	515fmodified4	93.333	15	0	1	1325	1339	4	17	0.11	21.4
NR_126251.1	515fmodified4	100.000	8	0	0	1426	1433	3	10	4.9	15.9
NR_126251.1	926r6	100.000	8	0	0	187	194	3	10	4.9	15.9
# BLASTN 2.8.1+
# Query: NR_126250.1 L. kimbladii
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 27 hits found
NR_126250.1	926r7	100.000	20	0	0	753	772	20	1	1.05e-06	38.1
NR_126250.1	515f1	100.000	19	0	0	481	499	1	19	3.78e-06	36.2
NR_126250.1	515f1	92.857	14	0	1	1325	1338	5	17	0.38	19.6
NR_126250.1	515f1	100.000	8	0	0	1093	1100	2	9	4.9	15.9
NR_126250.1	515fmodified1	100.000	19	0	0	481	499	1	19	3.78e-06	36.2
NR_126250.1	515fmodified1	92.857	14	0	1	1325	1338	5	17	0.38	19.6
NR_126250.1	515fmodified1	100.000	8	0	0	1093	1100	2	9	4.9	15.9
NR_126250.1	926r13	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126250.1	926r11	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126250.1	926r9	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126250.1	926r8	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126250.1	926r1	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126250.1	515f2	94.737	19	1	0	481	499	1	19	1.76e-04	30.7
NR_126250.1	515f2	92.857	14	0	1	1325	1338	5	17	0.38	19.6
NR_126250.1	515fmodified3	94.737	19	1	0	481	499	1	19	1.76e-04	30.7
NR_126250.1	515fmodified3	93.333	15	0	1	1324	1338	4	17	0.11	21.4
NR_126250.1	515fmodified2	94.737	19	1	0	481	499	1	19	1.76e-04	30.7
NR_126250.1	515fmodified2	92.857	14	0	1	1325	1338	5	17	0.38	19.6
NR_126250.1	926r17	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126250.1	926r15	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126250.1	926r12	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126250.1	926r10	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126250.1	926r5	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126250.1	926r3	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126250.1	515fmodified4	89.474	19	2	0	481	499	1	19	0.008	25.1
NR_126250.1	515fmodified4	93.333	15	0	1	1324	1338	4	17	0.11	21.4
NR_126250.1	515fmodified4	100.000	8	0	0	1425	1432	3	10	4.9	15.9
# BLASTN 2.8.1+
# Query: NR_126249.1 L. mellis
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 29 hits found
NR_126249.1	926r7	100.000	20	0	0	751	770	20	1	1.05e-06	38.1
NR_126249.1	515f1	100.000	19	0	0	478	496	1	19	3.77e-06	36.2
NR_126249.1	515f1	92.857	14	0	1	1323	1336	5	17	0.38	19.6
NR_126249.1	515f1	100.000	8	0	0	1091	1098	2	9	4.9	15.9
NR_126249.1	515fmodified1	100.000	19	0	0	478	496	1	19	3.77e-06	36.2
NR_126249.1	515fmodified1	92.857	14	0	1	1323	1336	5	17	0.38	19.6
NR_126249.1	515fmodified1	100.000	8	0	0	1091	1098	2	9	4.9	15.9
NR_126249.1	926r13	95.000	20	1	0	751	770	20	1	4.88e-05	32.5
NR_126249.1	926r11	95.000	20	1	0	751	770	20	1	4.88e-05	32.5
NR_126249.1	926r9	95.000	20	1	0	751	770	20	1	4.88e-05	32.5
NR_126249.1	926r8	95.000	20	1	0	751	770	20	1	4.88e-05	32.5
NR_126249.1	926r1	95.000	20	1	0	751	770	20	1	4.88e-05	32.5
NR_126249.1	926r1	100.000	8	0	0	1076	1083	13	6	4.9	15.9
NR_126249.1	515f2	94.737	19	1	0	478	496	1	19	1.75e-04	30.7
NR_126249.1	515f2	100.000	8	0	0	1329	1336	10	17	4.9	15.9
NR_126249.1	515fmodified3	94.737	19	1	0	478	496	1	19	1.75e-04	30.7
NR_126249.1	515fmodified3	93.333	15	0	1	1322	1336	4	17	0.11	21.4
NR_126249.1	515fmodified2	94.737	19	1	0	478	496	1	19	1.75e-04	30.7
NR_126249.1	515fmodified2	100.000	8	0	0	1329	1336	10	17	4.9	15.9
NR_126249.1	926r17	90.000	20	2	0	751	770	20	1	0.002	27.0
NR_126249.1	926r15	90.000	20	2	0	751	770	20	1	0.002	27.0
NR_126249.1	926r12	90.000	20	2	0	751	770	20	1	0.002	27.0
NR_126249.1	926r10	90.000	20	2	0	751	770	20	1	0.002	27.0
NR_126249.1	926r5	90.000	20	2	0	751	770	20	1	0.002	27.0
NR_126249.1	926r3	90.000	20	2	0	751	770	20	1	0.002	27.0
NR_126249.1	515fmodified4	89.474	19	2	0	478	496	1	19	0.008	25.1
NR_126249.1	515fmodified4	86.667	15	1	1	1322	1336	4	17	4.9	15.9
NR_126249.1	926r18	92.308	13	1	0	135	147	14	2	0.38	19.6
NR_126249.1	926r2	100.000	9	0	0	1075	1083	14	6	1.4	17.7
# BLASTN 2.8.1+
# Query: NR_126248.1 L. mellifer
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 30 hits found
NR_126248.1	926r7	100.000	20	0	0	753	772	20	1	1.05e-06	38.1
NR_126248.1	515f1	100.000	19	0	0	479	497	1	19	3.78e-06	36.2
NR_126248.1	515f1	92.857	14	0	1	1325	1338	5	17	0.38	19.6
NR_126248.1	515f1	100.000	8	0	0	1093	1100	2	9	4.9	15.9
NR_126248.1	515fmodified1	100.000	19	0	0	479	497	1	19	3.78e-06	36.2
NR_126248.1	515fmodified1	92.857	14	0	1	1325	1338	5	17	0.38	19.6
NR_126248.1	515fmodified1	100.000	8	0	0	1093	1100	2	9	4.9	15.9
NR_126248.1	926r13	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126248.1	926r11	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126248.1	926r9	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126248.1	926r8	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126248.1	926r1	95.000	20	1	0	753	772	20	1	4.88e-05	32.5
NR_126248.1	926r1	100.000	8	0	0	1078	1085	13	6	4.9	15.9
NR_126248.1	515f2	94.737	19	1	0	479	497	1	19	1.76e-04	30.7
NR_126248.1	515f2	100.000	8	0	0	1425	1432	3	10	4.9	15.9
NR_126248.1	515f2	100.000	8	0	0	1331	1338	10	17	4.9	15.9
NR_126248.1	515fmodified3	94.737	19	1	0	479	497	1	19	1.76e-04	30.7
NR_126248.1	515fmodified3	93.333	15	0	1	1324	1338	4	17	0.11	21.4
NR_126248.1	515fmodified2	94.737	19	1	0	479	497	1	19	1.76e-04	30.7
NR_126248.1	515fmodified2	100.000	8	0	0	1425	1432	3	10	4.9	15.9
NR_126248.1	515fmodified2	100.000	8	0	0	1331	1338	10	17	4.9	15.9
NR_126248.1	926r17	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126248.1	926r15	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126248.1	926r12	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126248.1	926r10	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126248.1	926r5	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126248.1	926r3	90.000	20	2	0	753	772	20	1	0.002	27.0
NR_126248.1	515fmodified4	89.474	19	2	0	479	497	1	19	0.008	25.1
NR_126248.1	515fmodified4	86.667	15	1	1	1324	1338	4	17	4.9	15.9
NR_126248.1	926r2	100.000	9	0	0	1077	1085	14	6	1.4	17.7
# BLASTN 2.8.1+
# Query: NR_126247.1 L. apinorum
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
NR_126247.1	926r7	100.000	20	0	0	763	782	20	1	1.06e-06	38.1
NR_126247.1	515f1	100.000	19	0	0	491	509	1	19	3.80e-06	36.2
NR_126247.1	515f1	100.000	8	0	0	1103	1110	2	9	4.9	15.9
NR_126247.1	515fmodified1	100.000	19	0	0	491	509	1	19	3.80e-06	36.2
NR_126247.1	515fmodified1	100.000	8	0	0	1103	1110	2	9	4.9	15.9
NR_126247.1	926r13	95.000	20	1	0	763	782	20	1	4.91e-05	32.5
NR_126247.1	926r11	95.000	20	1	0	763	782	20	1	4.91e-05	32.5
NR_126247.1	926r9	95.000	20	1	0	763	782	20	1	4.91e-05	32.5
NR_126247.1	926r8	95.000	20	1	0	763	782	20	1	4.91e-05	32.5
NR_126247.1	926r8	100.000	8	0	0	391	398	9	16	4.9	15.9
NR_126247.1	926r8	100.000	8	0	0	813	820	9	16	4.9	15.9
NR_126247.1	926r1	95.000	20	1	0	763	782	20	1	4.91e-05	32.5
NR_126247.1	515f2	94.737	19	1	0	491	509	1	19	1.77e-04	30.7
NR_126247.1	515fmodified3	94.737	19	1	0	491	509	1	19	1.77e-04	30.7
NR_126247.1	515fmodified2	94.737	19	1	0	491	509	1	19	1.77e-04	30.7
NR_126247.1	926r17	90.000	20	2	0	763	782	20	1	0.002	27.0
NR_126247.1	926r15	90.000	20	2	0	763	782	20	1	0.002	27.0
NR_126247.1	926r12	90.000	20	2	0	763	782	20	1	0.002	27.0
NR_126247.1	926r10	90.000	20	2	0	763	782	20	1	0.002	27.0
NR_126247.1	926r5	90.000	20	2	0	763	782	20	1	0.002	27.0
NR_126247.1	926r3	90.000	20	2	0	763	782	20	1	0.002	27.0
NR_126247.1	515fmodified4	89.474	19	2	0	491	509	1	19	0.008	25.1
NR_126247.1	926r2	100.000	9	0	0	390	398	8	16	1.4	17.7
NR_126247.1	926r2	100.000	8	0	0	813	820	9	16	4.9	15.9
NR_126247.1	926r14	100.000	8	0	0	391	398	9	16	4.9	15.9
NR_126247.1	926r14	100.000	8	0	0	813	820	9	16	4.9	15.9
# BLASTN 2.8.1+
# Query: NR_043096.1 L. paralimentarius
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 32 hits found
NR_043096.1	926r7	100.000	20	0	0	803	822	20	1	1.12e-06	38.1
NR_043096.1	515f1	100.000	19	0	0	531	549	1	19	4.01e-06	36.2
NR_043096.1	515f1	92.857	14	0	1	1375	1388	5	17	0.40	19.6
NR_043096.1	515f1	100.000	8	0	0	1143	1150	2	9	5.2	15.9
NR_043096.1	515fmodified1	100.000	19	0	0	531	549	1	19	4.01e-06	36.2
NR_043096.1	515fmodified1	92.857	14	0	1	1375	1388	5	17	0.40	19.6
NR_043096.1	515fmodified1	100.000	8	0	0	1143	1150	2	9	5.2	15.9
NR_043096.1	926r13	95.000	20	1	0	803	822	20	1	5.19e-05	32.5
NR_043096.1	926r11	95.000	20	1	0	803	822	20	1	5.19e-05	32.5
NR_043096.1	926r9	95.000	20	1	0	803	822	20	1	5.19e-05	32.5
NR_043096.1	926r8	95.000	20	1	0	803	822	20	1	5.19e-05	32.5
NR_043096.1	926r8	100.000	8	0	0	853	860	9	16	5.2	15.9
NR_043096.1	926r1	95.000	20	1	0	803	822	20	1	5.19e-05	32.5
NR_043096.1	515f2	94.737	19	1	0	531	549	1	19	1.87e-04	30.7
NR_043096.1	515f2	100.000	8	0	0	251	258	16	9	5.2	15.9
NR_043096.1	515f2	100.000	8	0	0	1381	1388	10	17	5.2	15.9
NR_043096.1	515fmodified3	94.737	19	1	0	531	549	1	19	1.87e-04	30.7
NR_043096.1	515fmodified3	93.333	15	0	1	1374	1388	4	17	0.11	21.4
NR_043096.1	515fmodified2	94.737	19	1	0	531	549	1	19	1.87e-04	30.7
NR_043096.1	515fmodified2	100.000	8	0	0	251	258	16	9	5.2	15.9
NR_043096.1	515fmodified2	100.000	8	0	0	1381	1388	10	17	5.2	15.9
NR_043096.1	926r17	90.000	20	2	0	803	822	20	1	0.002	27.0
NR_043096.1	926r15	90.000	20	2	0	803	822	20	1	0.002	27.0
NR_043096.1	926r12	90.000	20	2	0	803	822	20	1	0.002	27.0
NR_043096.1	926r10	90.000	20	2	0	803	822	20	1	0.002	27.0
NR_043096.1	926r5	90.000	20	2	0	803	822	20	1	0.002	27.0
NR_043096.1	926r3	90.000	20	2	0	803	822	20	1	0.002	27.0
NR_043096.1	515fmodified4	89.474	19	2	0	531	549	1	19	0.009	25.1
NR_043096.1	515fmodified4	86.667	15	1	1	1374	1388	4	17	5.2	15.9
NR_043096.1	515fmodified4	100.000	8	0	0	251	258	16	9	5.2	15.9
NR_043096.1	926r14	100.000	8	0	0	853	860	9	16	5.2	15.9
NR_043096.1	926r2	100.000	8	0	0	853	860	9	16	5.2	15.9
# BLASTN 2.8.1+
# Query: NR_042802.1 L. ultunensis
# Database: V4V5_primers.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 32 hits found
NR_042802.1	926r7	100.000	20	0	0	799	818	20	1	1.13e-06	38.1
NR_042802.1	515f1	100.000	19	0	0	527	545	1	19	4.08e-06	36.2
NR_042802.1	515f1	92.857	14	0	1	1371	1384	5	17	0.41	19.6
NR_042802.1	515f1	100.000	8	0	0	1139	1146	2	9	5.3	15.9
NR_042802.1	515fmodified1	100.000	19	0	0	527	545	1	19	4.08e-06	36.2
NR_042802.1	515fmodified1	92.857	14	0	1	1371	1384	5	17	0.41	19.6
NR_042802.1	515fmodified1	100.000	8	0	0	1139	1146	2	9	5.3	15.9
NR_042802.1	926r13	95.000	20	1	0	799	818	20	1	5.27e-05	32.5
NR_042802.1	926r11	95.000	20	1	0	799	818	20	1	5.27e-05	32.5
NR_042802.1	926r9	95.000	20	1	0	799	818	20	1	5.27e-05	32.5
NR_042802.1	926r8	95.000	20	1	0	799	818	20	1	5.27e-05	32.5
NR_042802.1	926r1	95.000	20	1	0	799	818	20	1	5.27e-05	32.5
NR_042802.1	926r1	100.000	8	0	0	1124	1131	13	6	5.3	15.9
NR_042802.1	515f2	94.737	19	1	0	527	545	1	19	1.90e-04	30.7
NR_042802.1	515f2	92.857	14	0	1	1371	1384	5	17	0.41	19.6
NR_042802.1	515f2	100.000	8	0	0	1535	1542	11	4	5.3	15.9
NR_042802.1	515fmodified3	94.737	19	1	0	527	545	1	19	1.90e-04	30.7
NR_042802.1	515fmodified3	93.333	15	0	1	1370	1384	4	17	0.11	21.4
NR_042802.1	515fmodified2	94.737	19	1	0	527	545	1	19	1.90e-04	30.7
NR_042802.1	515fmodified2	92.857	14	0	1	1371	1384	5	17	0.41	19.6
NR_042802.1	515fmodified2	100.000	8	0	0	1535	1542	11	4	5.3	15.9
NR_042802.1	926r17	90.000	20	2	0	799	818	20	1	0.002	27.0
NR_042802.1	926r17	100.000	8	0	0	1495	1502	6	13	5.3	15.9
NR_042802.1	926r15	90.000	20	2	0	799	818	20	1	0.002	27.0
NR_042802.1	926r12	90.000	20	2	0	799	818	20	1	0.002	27.0
NR_042802.1	926r10	90.000	20	2	0	799	818	20	1	0.002	27.0
NR_042802.1	926r5	90.000	20	2	0	799	818	20	1	0.002	27.0
NR_042802.1	926r3	90.000	20	2	0	799	818	20	1	0.002	27.0
NR_042802.1	515fmodified4	89.474	19	2	0	527	545	1	19	0.009	25.1
NR_042802.1	515fmodified4	93.333	15	0	1	1370	1384	4	17	0.11	21.4
NR_042802.1	926r2	100.000	9	0	0	1123	1131	14	6	1.5	17.7
NR_042802.1	926r18	100.000	8	0	0	1495	1502	6	13	5.3	15.9
# BLAST processed 10 queries
